image url,microsoft azure labels,gluon labels,google label description,google object detection
https://live.staticflickr.com/65535/51114189814_0a31e13f0f_o.jpg,"['animal', 'ground', 'reptile', 'skull', 'black and white', 'close']","['loggerhead', 'leatherback turtle']","['Head', 'Eye', 'Human body', 'Jaw', 'Toy', 'Wood', 'Flash photography', 'Tree', 'Tortoise', 'Snout']",['Animal']
https://live.staticflickr.com/65535/51115217885_98d4531fce_o.jpg,"['text', 'person', 'man', 'clothing', 'poster', 'concert', 'watching', 'event', 'crowd']",['stage'],"['World', 'Entertainment', 'Spokesperson', 'Projection screen', 'Red', 'Display device', 'Stage', 'Projector accessory', 'Technology', 'Electronic device']",['Person']
https://live.staticflickr.com/65535/51114161039_ed2c47fded_c.jpg,"['cartoon', 'human face', 'doll', 'fashion', 'toy', 'clothing']",['cloak'],"['Hair', 'Eye', 'Grey', 'Fashion design', 'Cg artwork', 'Art', 'Fur', 'Darkness', 'Street fashion', 'Costume design']","['Animal', 'Toy', 'Furniture', 'Stuffed toy']"
https://live.staticflickr.com/65535/51113602127_7e10ffe287_c.jpg,"['dog', 'floor', 'indoor', 'carnivore', 'animal', 'mammal', 'terrier', 'sporting group', 'poodle crossbreed', 'dog breed', 'vulnerable native breeds', 'labradoodle', 'companion dog', 'goldendoodle']","['silky terrier', 'Tibetan terrier']","['Dog', 'Dog breed', 'Carnivore', 'Companion dog', 'Tail', 'Snout', 'Toy dog', 'Canidae', 'Working animal', 'Terrier']","['Dog', 'Animal']"
https://live.staticflickr.com/65535/51113859409_2dffbbc1b7_o.jpg,"['lagomorph', 'rabbit', 'animal', 'mammal', 'rabbits and hares', 'deer', 'domestic rabbit', 'hare', ""audubon's cottontail"", 'fawn', 'mountain cottontail']","['hare', 'wood rabbit']","['Rabbit', 'Ear', 'wood rabbit', 'Whiskers', 'Mountain Cottontail', 'Rabbits and Hares', 'Hare', 'Domestic rabbit', ""Audubon's Cottontail"", 'Lower Keys Marsh Rabbit']",['Rabbit']
https://live.staticflickr.com/65535/51114884430_974136abae_o.jpg,"['rabbit', 'mammal', 'animal', 'rabbits and hares', 'lagomorph', 'domestic rabbit', 'hare', 'bunny', 'cute', 'snowshoe hare', 'rodent']","['Angora', 'wood rabbit', 'hare']","['Head', 'Rabbit', 'Eye', 'Ear', 'Rabbits and Hares', 'Domestic rabbit', 'Whiskers', 'Hare', 'Snout', 'Event']","['Rabbit', 'Animal']"
https://live.staticflickr.com/65535/51113522492_30167e38fb_c.jpg,"['grass', 'mammal', 'animal', 'lagomorph', 'ground', 'outdoor', 'rabbit', 'rabbits and hares', 'mountain cottontail', ""audubon's cottontail"", 'eastern cottontail', 'laying', 'domestic rabbit', 'hare', 'lower keys marsh rabbit', 'squirrel', 'rodent', 'brown hare', 'snowshoe hare', 'wood rabbit']",['wood rabbit'],"['Rabbit', 'Vertebrate', 'Mountain Cottontail', 'Rodent', 'Rabbits and Hares', 'Mammal', 'Hare', 'Whiskers', 'Squirrel', 'wood rabbit']",['Rabbit']
https://live.staticflickr.com/65535/51114755275_17b6feaf2a_c.jpg,"['sky', 'building', 'outdoor', 'fireplace', 'old', 'stone', 'arch', 'farm building', 'roof']","['dome', 'mosque']","['Sky', 'Architecture', 'Landscape', 'Arch', 'Arcade', 'Archaeological site', 'Building', 'Facade', 'Ancient history', 'History']",['Building']
https://live.staticflickr.com/65535/51113966041_0032cb0666_c.jpg,"['sky', 'outdoor', 'building', 'ruins', 'stone', 'arch', 'day']","['bell cote', 'triumphal arch', 'vault']","['Sky', 'Architecture', 'Tints and shades', 'Symmetry', 'Facade', 'Landscape', 'Arch', 'Arcade', 'Archaeological site', 'Brick']",['Building']
https://live.staticflickr.com/65535/51113418747_dfdeb271de_o.jpg,"['cat', 'animal', 'carnivore', 'rabbit', 'white', 'mammal']",['Angora'],"['Rabbit', 'Ear', 'Rabbits and Hares', 'Domestic rabbit', 'Whiskers', 'Flooring', 'Tints and shades', 'Wood', 'Hardwood', 'Tail']",['Cat']
https://live.staticflickr.com/65535/51113876653_2491d41102_o.jpg,"['doll', 'cartoon', 'toy', 'human face']","['wig', 'mask']","['Hair', 'Eye', 'Eyelash', 'Doll', 'Human body', 'Toy', 'Wig', 'Iris', 'Dress', 'Pink']","['Shoe', 'Animal', 'Toy']"
https://live.staticflickr.com/65535/51113364637_47315413c2_o.jpg,"['grass', 'outdoor', 'animal', 'squirrel', 'mammal', 'field', 'ground squirrels', 'grey squirrel', ""douglas' squirrel"", 'rodent', 'eastern chipmunk', 'chipmunk', 'organ mountains chipmunk', 'grassy']","['fox squirrel', 'hare']","['Organ Mountains Chipmunk', 'Eastern chipmunk', 'Rodent', 'Plant', 'Grass', 'Squirrel', 'Chipmunk', 'Fawn', 'Whiskers', 'Terrestrial animal']","['Squirrel', 'Animal']"
https://live.staticflickr.com/65535/51113285027_d3fb80e2fb_o.jpg,"['grass', 'lagomorph', 'outdoor', 'rabbit', 'animal', 'mammal', 'rabbits and hares', 'mountain cottontail', ""audubon's cottontail"", 'eastern cottontail', 'field', 'hare', 'domestic rabbit', 'lower keys marsh rabbit', 'brown hare', 'snowshoe hare', 'wood rabbit', 'black tailed jackrabbit', 'rodent', 'pygmy rabbit', 'squirrel', 'marsupial', 'kangaroo', 'mouse', 'lush']",['wood rabbit'],"['Rabbit', 'wood rabbit', 'Nature', 'Mountain Cottontail', 'Grass', 'Hare', 'Eastern Cottontail', ""Audubon's Cottontail"", 'Fawn', 'Terrestrial animal']","['Rabbit', 'Animal']"
https://live.staticflickr.com/65535/51113761203_fe6aa80fbb_o.jpg,"['grass', 'outdoor', 'ground', 'animal', 'mammal', 'lagomorph', 'plant', 'old']",['wood rabbit'],"['Plant', 'Grass', 'Twig', 'Terrestrial plant', 'Fence', 'Groundcover', 'Tree', 'Grass family', 'Wood', 'Shrub']",['Rabbit']
https://live.staticflickr.com/65535/51113605864_2e86cfa09f_o.jpg,"['grass', 'lagomorph', 'outdoor', 'animal', 'mammal', 'rabbit', ""audubon's cottontail"", 'mountain cottontail', 'eastern cottontail', 'squirrel']",['wood rabbit'],"['Rabbit', 'Plant', 'Mountain Cottontail', 'wood rabbit', 'Grass', 'Whiskers', ""Audubon's Cottontail"", 'Fawn', 'Terrestrial animal', 'Groundcover']",['Rabbit']
https://live.staticflickr.com/65535/51113850291_e48a42bac6_o.jpg,"['grass', 'outdoor', 'mammal', 'animal', 'lagomorph', 'field', 'rabbit', 'rodent', 'surrounded', 'forest', 'lush']",['wood rabbit'],"['Rabbit', 'Vertebrate', 'Plant', 'Mammal', 'Rabbits and Hares', 'Rodent', 'Grass', 'Fawn', 'Mountain Cottontail', 'Terrestrial animal']",['Rabbit']
