image url,microsoft azure labels,gluon labels,google label description,google object detection
https://live.staticflickr.com/65535/51103274530_241d14056d_o.jpg,"['invertebrate', 'grass', 'outdoor', 'insect', 'animal', 'spider', 'green', 'outdoor object', 'beetle', 'dragonfly', 'arthropod']","['honeycomb', 'long-horned beetle']","['Pollinator', 'Insect', 'Arthropod', 'Green', 'Terrestrial plant', 'Beetle', 'Pest', 'Adaptation', 'Parasite', 'Close-up']",['Insect']
https://live.staticflickr.com/65535/51094381175_3145baee5d_c.jpg,"['sky', 'invertebrate', 'outdoor', 'yellow', 'bee', 'insect', 'animal', 'spider', 'wasp', 'pest', 'arthropod', 'membrane-winged insect', 'fly']",['bee'],"['Cloud', 'Pollinator', 'Sky', 'Insect', 'Arthropod', 'Wing', 'Close-up', 'Membrane-winged insect', 'Parasite', 'Invertebrate']",['Bee']
https://live.staticflickr.com/65535/51088028771_e0d210755b_o.jpg,"['plant', 'leaf', 'insect', 'invertebrate', 'outdoor', 'green', 'animal', 'beetle', 'moths and butterflies', 'branch', 'close', 'vegetable']",['bee'],"['Pollinator', 'Flower', 'Insect', 'Arthropod', 'Leaf', 'Organism', 'Plant', 'Honeybee', 'Pest', 'Flowering plant']",['Insect']
https://live.staticflickr.com/65535/51003103084_819c4638b7_o.jpg,"['invertebrate', 'plant', 'leaf', 'green', 'outdoor', 'animal', 'beetle', 'arthropod', 'bee', 'pollinator', 'insect']",['long-horned beetle'],"['Pollinator', 'Insect', 'Arthropod', 'Leaf', 'Pest', 'Honeybee', 'Close-up', 'Membrane-winged insect', 'Invertebrate', 'Parasite']",['Insect']
https://live.staticflickr.com/65535/51082808628_178b066535_c.jpg,"['ground', 'invertebrate', 'outdoor object', 'outdoor', 'insect', 'fly', 'bee', 'pest', 'arthropod', 'beetle', 'wasp', 'membrane-winged insect', 'dragonfly', 'animal', 'net-winged insects', 'honeycomb', 'horse flies', 'hornet', 'eumenidae', 'spider', 'pollinator']","['bee', 'cicada', 'fly']","['Pollinator', 'Arthropod', 'Insect', 'Honeybee', 'Wing', 'Pest', 'Parasite', 'Membrane-winged insect', 'Invertebrate', 'Net-winged insects']",['Bee']
https://live.staticflickr.com/65535/51082593043_afd2ef3c33_o.jpg,"['invertebrate', 'animal', 'flower', 'bee', 'insect', 'pollinator', 'moths and butterflies', 'butterfly', 'green', 'arthropod', 'beetle', 'plant']",['bee'],"['Pollinator', 'Insect', 'Arthropod', 'Plant', 'Flower', 'Pest', 'Honeybee', 'Invertebrate', 'Membrane-winged insect', 'Flowering plant']",['Bee']
https://live.staticflickr.com/65535/51085834102_745fd9fee2_o.jpg,['flower'],[],"['Table', 'Wood', 'Sleeve', 'Window', 'Plant', 'Eyewear', 'Twig', 'Jewellery', 'Pattern', 'Metal']","['Person', 'Table']"
https://live.staticflickr.com/65535/51000640959_4cc16b7a08_o.jpg,"['rock', 'invertebrate', 'outdoor', 'outdoor object', 'bee', ""wasp's nest"", 'animal', 'insect', 'beetle', 'stone', 'honeycomb', 'arthropod', 'yellow', 'pest', 'spider', 'rocky', 'pollinator', 'membrane-winged insect', 'branch', 'wood']","['bee', 'honeycomb']","['Pollinator', 'Insect', 'Arthropod', 'Organism', 'Honeybee', 'Pest', 'Terrestrial animal', 'Beetle', 'Wood', 'Parasite']",['Bee']
https://live.staticflickr.com/65535/51079116017_ae916b34b7_c.jpg,"['plane', 'outdoor', 'vehicle', 'air', 'aerospace engineering', 'aircraft', 'aerospace manufacturer', 'aviation', 'transport', 'airplane', 'air travel', 'jet', 'flap', 'aircraft engine', 'monoplane', 'airliner', 'general aviation', 'jet aircraft', 'airline', 'toy airplane', 'fighter']","['warplane', 'airliner', 'wing']","['Tire', 'Aircraft', 'Vehicle', 'Airplane', 'Automotive tire', 'Aerospace manufacturer', 'Flap', 'Line', 'Aviation', 'Wing']",['Airplane']
https://live.staticflickr.com/65535/51076419262_8a93be870d_c.jpg,"['ground', 'invertebrate', 'insect', 'animal', 'outdoor', 'fly']","['honeycomb', 'cicada']","['Pollinator', 'Insect', 'Arthropod', 'Wood', 'Honeybee', 'Wing', 'Pest', 'Parasite', 'Close-up', 'Membrane-winged insect']",['Insect']
https://live.staticflickr.com/65535/51073995822_03ec573547_c.jpg,"['invertebrate', 'outdoor object', 'rock', 'butterfly', ""wasp's nest"", 'beetle', 'fly', 'animal', 'insect', 'honeycomb', 'moths and butterflies', 'arthropod', 'stone']","['fly', 'honeycomb']","['Pollinator', 'Insect', 'Arthropod', 'Organism', 'Wood', 'Beetle', 'Bedrock', 'Geological phenomenon', 'Trunk', 'Pest']",['Insect']
https://live.staticflickr.com/65535/51004098425_3deeaf0764_o.jpg,"['insect', 'invertebrate', 'spider', 'spider web', 'outdoor object']","['garden spider', 'spider web']","['Argiope', 'Insect', 'Arthropod', 'Organism', 'Terrestrial plant', 'Spider web', 'Spider', 'Pest', 'Grass', 'Terrestrial animal']",['Insect']
https://live.staticflickr.com/65535/51050239427_2d97e574b8_c.jpg,"['invertebrate', 'ground', 'insect', 'outdoor', 'animal', 'yellow', 'pest', 'bee', 'arthropod', 'pollinator', 'dragonfly', 'net-winged insects', 'membrane-winged insect', 'wasp', 'fly', 'outdoor object']",['bee'],"['Pollinator', 'Insect', 'Arthropod', 'Honeybee', 'Wing', 'Pest', 'Parasite', 'wasp', 'Close-up', 'Bumblebee']","['Bee', 'Insect']"
https://live.staticflickr.com/65535/50977423533_8ecdb0aea7_c.jpg,"['weapon', 'text', 'outdoor', 'old', 'person', 'clothing', 'rifle', 'military vehicle', 'black and white', 'vintage', 'gun']","['cannon', 'tank']","['Photograph', 'Combat vehicle', 'Snapshot', 'Vehicle', 'Monochrome', 'Stock photography', 'Event', 'Vintage clothing', 'Motor vehicle', 'Machine']","['Person', 'Clothing']"
https://live.staticflickr.com/65535/50956029176_385497e850_c.jpg,"['bird', 'outdoor', 'sky', 'animal', 'gallinaceous bird', 'pigeon', 'wetland', 'beak', 'stock dove']","['black grouse', 'quail']","['Bird', 'Sky', 'Beak', 'Foot', 'Stock dove', 'Feather', 'Electric blue', 'Rock dove', 'Perching bird', 'Wing']",['Bird']
https://live.staticflickr.com/65535/50952739687_8f3af026ee_c.jpg,"['spider', 'animal', 'arthropod', 'invertebrate', 'insect', 'yellow', 'branch']","['black and gold garden spider', 'garden spider']","['Argiope', 'Plant', 'Insect', 'Arthropod', 'Flower', 'Spider', 'Terrestrial animal', 'Spider web', 'Pest', 'Terrestrial plant']","['Spider', 'Flower']"
https://live.staticflickr.com/65535/50919652427_dde96ed3d2_o.jpg,"['invertebrate', 'insect', 'animal', 'beetle', 'spider', 'arthropod', 'pest']","['cicada', 'fly']","['Pollinator', 'Arthropod', 'Eye', 'Insect', 'Human body', 'Honeybee', 'Beetle', 'Pest', 'Terrestrial animal', 'Invertebrate']",['Insect']
https://live.staticflickr.com/65535/50919422066_8b0f620ab0_c.jpg,"['invertebrate', 'flower', 'bee', 'plant', 'insect', 'close']",['bee'],"['Flower', 'Plant', 'Pollinator', 'Insect', 'Arthropod', 'Petal', 'Botany', 'Pink', 'Honeybee', 'Flowering plant']","['Flower', 'Insect']"
https://live.staticflickr.com/65535/50914390006_0ae4a7947c_o.jpg,"['rock', 'outdoor', 'mountain', 'reptile', 'cave', 'stone']",['dung beetle'],"['Plant', 'Wood', 'Trunk', 'Terrestrial plant', 'Fungus', 'Natural material', 'Tree', 'Rock', 'Soil', 'Pattern']","['Dragonfly', 'Moths and butterflies']"
https://live.staticflickr.com/65535/50896234196_d76c6370a4_o.jpg,"['sky', 'outdoor', 'snow', 'water', 'nature', 'cloud', 'landscape', 'mountain', 'beach', 'lake', 'clouds', 'shore', 'cloudy']","['sandbar', 'seashore']","['Cloud', 'Sky', 'Ecoregion', 'Mountain', 'Highland', 'Grey', 'Body of water', 'Black-and-white', 'Slope', 'Horizon']",[]
https://live.staticflickr.com/65535/50895522748_7776a17775_o.jpg,"['abstract', 'nature', 'pattern', 'dune', 'sand']",['sandbar'],"['Brown', 'Grey', 'Wood', 'Parallel', 'Pattern', 'Electric blue', 'Tints and shades', 'Metal', 'Rectangle', 'Symmetry']",['Pillow']
https://live.staticflickr.com/65535/50896222241_e80b1771ed_o.jpg,"['outdoor', 'sky', 'beach', 'nature', 'water', 'mountain', 'landscape', 'cloud', 'shore', 'lake', 'sand', 'sandy', 'dune']",['sandbar'],"['Cloud', 'Sky', 'Water', 'Mountain', 'Lake', 'Horizon', 'Landscape', 'Plain', 'Singing sand', 'Beach']",[]
https://live.staticflickr.com/65535/50895511003_5157a323c3_o.jpg,"['nature', 'dune', 'beige', 'abstract', 'gold', 'pattern', 'brown', 'desert', 'sand']","['sandbar', 'velvet']","['Brown', 'Wood', 'Gold', 'Material property', 'Beige', 'Flooring', 'Tints and shades', 'Pattern', 'Plywood', 'Hardwood']",['Luggage & bags']
https://live.staticflickr.com/65535/50839769333_acfff0e6f8_c.jpg,"['invertebrate', 'bee', 'animal', 'piece', 'beetle', 'spider', 'arthropod', 'pest', 'caterpillar', 'insect']","['long-horned beetle', 'honeycomb']","['Head', 'Pollinator', 'Insect', 'Eye', 'Arthropod', 'Plant', 'Honeybee', 'Pest', 'Parasite', 'Close-up']",['Insect']
https://live.staticflickr.com/65535/50834435727_b4f8757b0d_c.jpg,"['spider', 'arthropod', 'invertebrate', 'insect', 'animal', 'outdoor', 'yellow garden spider', 'spider web', 'orb-weaver spider', 'arachnid']","['black and gold garden spider', 'garden spider']","['Arthropod', 'Spider', 'Insect', 'Organism', 'Natural material', 'Terrestrial plant', 'Yellow garden spider', 'Spider web', 'Terrestrial animal', 'Argiope']","['Spider', 'Insect']"
https://live.staticflickr.com/65535/50833615318_a400530c12_c.jpg,"['outdoor', 'spider', 'grass', 'arthropod', 'animal', 'invertebrate', 'insect', 'yellow garden spider', 'spider web', 'orb-weaver spider']","['garden spider', 'black and gold garden spider']","['Argiope', 'Insect', 'Arthropod', 'Spider', 'Yellow garden spider', 'Terrestrial plant', 'Grass', 'Terrestrial animal', 'Pest', 'Spider web']",['Spider']
https://live.staticflickr.com/65535/50833615293_338ae6d596_c.jpg,"['spider', 'arthropod', 'invertebrate', 'animal', 'insect', 'spider web', 'yellow garden spider', 'orb-weaver spider']","['garden spider', 'black and gold garden spider']","['Argiope', 'Yellow garden spider', 'Insect', 'Arthropod', 'Plant', 'Spider', 'Terrestrial plant', 'Grass', 'Terrestrial animal', 'Pest']","['Spider', 'Insect']"
https://live.staticflickr.com/65535/50825244272_30a66d941e_o.jpg,"['invertebrate', 'animal', 'plant', 'insect', 'moths and butterflies', 'leaf', 'beetle', 'butterfly', 'reptile', 'arthropod', 'outdoor object']",[],"['Pollinator', 'Arthropod', 'Insect', 'Pest', 'Terrestrial plant', 'Parasite', 'Close-up', 'Membrane-winged insect', 'Macro photography', 'Honeybee']",['Bee']
https://live.staticflickr.com/65535/50783767186_26c072894a_c.jpg,"['tree', 'outdoor', 'ground', 'wheel', 'tire', 'land vehicle', 'parked', 'vehicle', 'auto part', 'transport', 'motorcycle', 'golfcart', 'forest']","['motor scooter', 'moped']","['Tire', 'Wheel', 'Vehicle', 'Plant', 'Automotive lighting', 'Automotive tire', 'Motor vehicle', 'Tree', 'Automotive design', 'Wood']","['Wheel', 'Motorcycle']"
https://live.staticflickr.com/65535/50783871922_0f69b92c23_c.jpg,"['ground', 'outdoor', 'land vehicle', 'wheel', 'vehicle', 'tire', 'auto part', 'car', 'motorcycle', 'dirt', 'scooter', 'dirty']",['motor scooter'],"['Tire', 'Wheel', 'Automotive lighting', 'Automotive tire', 'Vehicle', 'Motor vehicle', 'Tree', 'Wood', 'Automotive tail & brake light', 'Plant']","['Tire', 'Motorcycle']"
https://live.staticflickr.com/65535/50783766226_3b73bd502f_c.jpg,"['outdoor', 'tree', 'ground', 'wheel', 'tire', 'land vehicle', 'vehicle', 'auto part', 'parked', 'transport', 'motorcycle', 'bike', 'motorbike', 'wood', 'forest', 'scooter']","['motor scooter', 'moped']","['Wheel', 'Tire', 'Vehicle', 'Automotive tire', 'Automotive lighting', 'Tread', 'Motor vehicle', 'Tree', 'Wood', 'Plant']","['Wheel', 'Motorcycle', 'Tire']"
https://live.staticflickr.com/65535/50730533741_e5f40d8d56_o.jpg,"['person', 'wall', 'indoor', 'food', 'fast food', 'hand', 'holding', 'orange', 'bread']",['candle'],"['Food', 'Finger', 'Thumb', 'Nail', 'Cuisine', 'Produce', 'Ingredient', 'Fast food', 'Dish', 'Peach']",['Food']
https://live.staticflickr.com/65535/50721996781_8a2091a009_o.jpg,"['insect', 'invertebrate', 'tree', 'outdoor object', 'outdoor', 'animal', 'moths and butterflies', 'butterfly', 'beetle', 'bee', 'arthropod', 'pollinator', 'caterpillar', 'branch', 'plant']",['honeycomb'],"['Pollinator', 'Insect', 'Arthropod', 'Pearl Crescent', 'Plant', 'Pest', 'Terrestrial animal', 'Wood', 'Natural material', 'Pattern']",['Insect']
https://live.staticflickr.com/65535/50693938611_4e2d056f9d_o.jpg,"['invertebrate', 'flower', 'bee', 'animal', 'plant', 'beetle', 'insect']",['bee'],"['Flower', 'Plant', 'Pollinator', 'Insect', 'Arthropod', 'Petal', 'Pest', 'Flowering plant', 'Wing', 'Membrane-winged insect']","['Insect', 'Flower', 'Bee']"
https://live.staticflickr.com/65535/50679770103_1d8bff91c3_o.jpg,"['outdoor', 'sky', 'cloud', 'landscape', 'nature', 'fog', 'black and white', 'monochrome', 'tree', 'sunset', 'clouds', 'cloudy', 'tower', 'distance', 'day', 'column']",[],"['Cloud', 'Sky', 'Atmosphere', 'Tree', 'Black-and-white', 'Atmospheric phenomenon', 'Dusk', 'Tower', 'Horizon', 'Cumulus']",[]
https://live.staticflickr.com/65535/50654016723_8b2cb91b61_c.jpg,"['invertebrate', 'animal', 'pest', 'arthropod', 'bee', 'pollinator', 'caterpillar', 'grasshopper', 'dragonfly', 'fauna', 'membrane-winged insect', 'beetle', 'outdoor object', 'net-winged insects', 'insect']",['cricket'],"['Pollinator', 'Arthropod', 'Insect', 'Organism', 'Terrestrial animal', 'Terrestrial plant', 'Pest', 'Soil', 'Honeybee', 'Wildlife']","['Insect', 'Bee']"
https://live.staticflickr.com/65535/50654016683_64bd56eab8_c.jpg,"['insect', 'invertebrate', 'outdoor', 'bee', 'beetle', 'animal', 'outdoor object', 'arthropod', 'pest', 'spider', 'wasp', 'membrane-winged insect', 'pollinator', 'eumenidae', 'hornet', 'fly', 'ant']",['honeycomb'],"['Pollinator', 'Arthropod', 'Insect', 'Plant', 'Natural environment', 'Organism', 'Terrestrial animal', 'Moths and butterflies', 'Pest', 'Adaptation']",['Insect']
https://live.staticflickr.com/65535/50652101683_18d664ddf9_c.jpg,"['transport', 'aircraft', 'screenshot', 'airplane']",['bow'],"['Aircraft', 'Vehicle', 'Airplane', 'Aerospace manufacturer', 'Propeller', 'Monoplane', 'Aviation', 'Biplane', 'Propeller-driven aircraft']",['Airplane']
https://live.staticflickr.com/65535/50622346382_60d48d8467_c.jpg,"['invertebrate', 'ground', 'animal', 'beetle', 'spider', 'yellow', 'outdoor', 'pest', 'arthropod', 'bee', 'insect', 'wasp', 'membrane-winged insect', 'parasite', 'eumenidae', 'net-winged insects', 'pollinator', 'hornet']",['bee'],"['Head', 'Eye', 'Pollinator', 'Arthropod', 'Insect', 'Human body', 'Wood', 'Pest', 'Parasite', 'Invertebrate']",['Bee']
https://live.staticflickr.com/65535/50612841937_94a28a65c3_o.jpg,"['invertebrate', 'plant', 'beetle', 'animal', 'dragonfly', 'spider', 'arthropod', 'pest', 'green', 'dragonflies and damseflies', 'insect']","['bee', 'ant']","['Arthropod', 'Insect', 'Leaf', 'Plant', 'Terrestrial plant', 'Pest', 'Twig', 'Ant', 'Invertebrate', 'Parasite']",['Insect']
https://live.staticflickr.com/65535/50596957321_6e4781a67d_c.jpg,"['ramp', 'trick', 'metalware', 'concrete', 'cement', 'doing', 'catch']","['scabbard', 'buckle']","['Wood', 'Rectangle', 'Sleeve', 'Dress shirt', 'Tints and shades', 'Electronic device', 'Strap', 'Electric blue', 'Collar', 'Font']",['Luggage & bags']
https://live.staticflickr.com/65535/50597079972_76e427c3a3_c.jpg,"['skating', 'board', 'cement', 'concrete']","['screw', 'nail']","['Rectangle', 'Sleeve', 'Wood', 'Font', 'Tints and shades', 'Metal', 'Composite material', 'Electric blue', 'Fashion accessory', 'Leather']",[]
https://live.staticflickr.com/65535/50585695983_25c9e97264_o.jpg,"['yellow', 'animal', 'insect', 'closeup', 'invertebrate']","['fly', 'bee']","['Insect', 'Arthropod', 'Pollinator', 'Eye', 'Eyelash', 'Yellow', 'Organism', 'Dragonflies and damseflies', 'Adaptation', 'Feather']",['Animal']
https://live.staticflickr.com/65535/50580954518_5803beafc4_o.jpg,"['invertebrate', 'animal', 'bee', 'beetle', 'insect', 'pollinator', 'fly', 'arthropod', 'pest']",['bee'],"['Pollinator', 'Insect', 'Arthropod', 'Flower', 'Pest', 'Parasite', 'Membrane-winged insect', 'Flowering plant', 'Plant', 'Net-winged insects']","['Insect', 'Flower', 'Bee']"
https://live.staticflickr.com/65535/50575397781_bae77ed1cb_o.jpg,"['invertebrate', 'animal', 'indoor', 'beetle', 'arthropod', 'fly', 'spider', 'insect']","['dragonfly', 'damselfly']","['Head', 'Pollinator', 'Insect', 'Eye', 'Arthropod', 'Organism', 'Beetle', 'Pest', 'Snout', 'Terrestrial animal']",['Insect']
